survey,set_number,fishing_event_id,species_code,species_desc,catch_count,survey_series_id,survey_id,survey_series_desc,survey_desc,survey_abbrev,fe_major_level_id,trip_id,block_designation,grouping_code,start_depth_m,end_depth_m,mean_bottom_depth_m,start_deploy_time,end_deploy_time,start_latitude,start_longitude,end_latitude,end_longitude,skate_count,num_hooks,num_empty_hooks,num_bait_only_hooks
HBLL Inside,90,101370,44,North Pacific Spiny Dogfish ,147,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,90,119,13,327,67,89,75,22:23.0,32:40.0,49.768683,-124.8912,49.778066,-124.89055,1,299,103,31
HBLL Inside,90,101370,424,Quillback Rockfish,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,90,119,13,327,67,89,75,22:23.0,32:40.0,49.768683,-124.8912,49.778066,-124.89055,1,299,103,31
HBLL Inside,90,101370,442,Yelloweye Rockfish,12,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,90,119,13,327,67,89,75,22:23.0,32:40.0,49.768683,-124.8912,49.778066,-124.89055,1,299,103,31
HBLL Inside,91,102004,59,Longnose Skate,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,91,119,13,327,181,190,185,35:10.0,46:19.0,49.789433,-124.85765,49.79935,-124.87,1,300,103,119
HBLL Inside,91,102004,44,North Pacific Spiny Dogfish ,74,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,91,119,13,327,181,190,185,35:10.0,46:19.0,49.789433,-124.85765,49.79935,-124.87,1,300,103,119
HBLL Inside,92,103559,59,Longnose Skate,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,92,119,13,327,148,150,150,30:41.0,39:39.0,49.775516,-124.859566,49.78295,-124.870383,1,226,94,12
HBLL Inside,92,103559,44,North Pacific Spiny Dogfish ,117,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,92,119,13,327,148,150,150,30:41.0,39:39.0,49.775516,-124.859566,49.78295,-124.870383,1,226,94,12
HBLL Inside,92,103559,66,Spotted Ratfish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,92,119,13,327,148,150,150,30:41.0,39:39.0,49.775516,-124.859566,49.78295,-124.870383,1,226,94,12
HBLL Inside,94,105958,38,Brown Cat Shark,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,94,119,7,327,218,174,194,56:47.0,07:27.0,49.384383,-124.339483,49.375016,-124.331466,1,300,144,1
HBLL Inside,94,105958,44,North Pacific Spiny Dogfish ,153,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,94,119,7,327,218,174,194,56:47.0,07:27.0,49.384383,-124.339483,49.375016,-124.331466,1,300,144,1
HBLL Inside,94,105958,442,Yelloweye Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,94,119,7,327,218,174,194,56:47.0,07:27.0,49.384383,-124.339483,49.375016,-124.331466,1,300,144,1
HBLL Inside,95,106506,4,Inanimate Object(S),2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,95,119,7,327,144,118,133,43:24.0,54:59.0,49.365233,-124.32205,49.3579,-124.30915,1,299,108,18
HBLL Inside,95,106506,44,North Pacific Spiny Dogfish ,171,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,95,119,7,327,144,118,133,43:24.0,54:59.0,49.365233,-124.32205,49.3579,-124.30915,1,299,108,18
HBLL Inside,96,107448,44,North Pacific Spiny Dogfish ,64,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,96,119,7,327,68,68,70,28:29.0,36:27.0,49.356233,-124.33235,49.359483,-124.345066,1,206,49,93
HBLL Inside,97,111515,59,Longnose Skate,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,97,119,7,327,212,174,191,29:19.0,38:51.0,49.38375,-124.338616,49.374416,-124.330866,1,226,125,1
HBLL Inside,97,111515,44,North Pacific Spiny Dogfish ,96,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,97,119,7,327,212,174,191,29:19.0,38:51.0,49.38375,-124.338616,49.374416,-124.330866,1,226,125,1
HBLL Inside,98,113081,3L0,Anemone (Order),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,98,119,7,327,143,118,132,06:35.0,15:51.0,49.3652,-124.3221,49.358783,-124.310566,1,225,38,99
HBLL Inside,98,113081,59,Longnose Skate,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,98,119,7,327,143,118,132,06:35.0,15:51.0,49.3652,-124.3221,49.358783,-124.310566,1,225,38,99
HBLL Inside,98,113081,44,North Pacific Spiny Dogfish ,84,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,98,119,7,327,143,118,132,06:35.0,15:51.0,49.3652,-124.3221,49.358783,-124.310566,1,225,38,99
HBLL Inside,98,113081,442,Yelloweye Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,98,119,7,327,143,118,132,06:35.0,15:51.0,49.3652,-124.3221,49.358783,-124.310566,1,225,38,99
HBLL Inside,99,113559,59,Longnose Skate,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,99,119,7,327,66,70,69,44:24.0,50:56.0,49.355833,-124.330016,49.3586,-124.342316,1,155,32,1
HBLL Inside,99,113559,44,North Pacific Spiny Dogfish ,119,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,99,119,7,327,66,70,69,44:24.0,50:56.0,49.355833,-124.330016,49.3586,-124.342316,1,155,32,1
HBLL Inside,99,113559,4ZC,Pink Short-Spined Star,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,99,119,7,327,66,70,69,44:24.0,50:56.0,49.355833,-124.330016,49.3586,-124.342316,1,155,32,1
